
Cycle 1
Physical Cycle 1
Step 1

Time (s),          Potential (V),         Current (A)
0.104999996722     0.002644000109     -0.000004523776     
0.209999993443     0.007931999862     -0.000004124732     
0.314999997616     0.013055000454     -0.000003771732     
0.419999986887     0.018508000299     -0.000003453264     
0.524999976158     0.023631000891     -0.000003161655     
0.629999995232     0.028919000179     -0.000002889231     
0.735000014305     0.034207001328     -0.000002635992     
0.834999978542     0.040816999972     -0.000002278143     
0.939999997616     0.046105001122     -0.000002060277     
1.044999957085     0.051392998546     -0.000001852822     
1.149999976158     0.056515999138     -0.000001655394     
1.254999995232     0.061804000288     -0.000001467219     
1.360000014305     0.067092001438     -0.000001289456     
1.465000033379     0.072214998305     -0.000001118634     
1.570000052452     0.077667996287     -0.000000956681     
1.674999952316     0.082791000605     -0.000000802440     
1.779999971390     0.088078998029     -0.000000654754     
1.884999990463     0.093367002904     -0.000000514009     
1.990000009537     0.098489999771     -0.000000381747     
2.095000028610     0.103942997754     -0.000000255655     
2.200000047684     0.109066002071     -0.000000135732     
2.305000066757     0.114353999496     -0.000000023136     
2.410000085831     0.119641996920     0.000000082133     
2.494999885559     0.126747995615     0.000000220926     
2.599999904633     0.132036000490     0.000000311676     
2.704999923706     0.137159004807     0.000000396265     
2.809999942780     0.142446994781     0.000000476463     
2.914999961853     0.147569999099     0.000000552820     
3.019999980927     0.152858003974     0.000000622593     
3.125000000000     0.157980993390     0.000000688567     
3.230000019073     0.163268998265     0.000000750404     
3.335000038147     0.168557003140     0.000000806712     
3.440000057220     0.173678994179     0.000000857321     
3.545000076294     0.178966999054     0.000000903583     
3.650000095367     0.184256002307     0.000000943387     
3.755000114441     0.189544007182     0.000000976395     
3.859999895096     0.194665998220     0.000001004211     
3.964999914169     0.199954003096     0.000001025780     
4.070000171661     0.205241993070     0.000001039203     
4.175000190735     0.210530996323     0.000001047476     
4.264999866486     0.217967003584     0.000001056167     
4.369999885559     0.223419994116     0.000001046141     
4.474999904633     0.228542998433     0.000001031102     
4.579999923706     0.233831003308     0.000001012593     
4.684999942780     0.239118993282     0.000000991385     
4.789999961853     0.244406998158     0.000000966321     
4.894999980927     0.249695003033     0.000000939715     
5.000000000000     0.254983007908     0.000000913494     
5.105000019073     0.260271012783     0.000000886887     
5.210000038147     0.265394002199     0.000000859895     
5.315000057220     0.270682007074     0.000000834830     
5.420000076294     0.275970011950     0.000000810152     
5.525000095367     0.281257987022     0.000000785088     
5.630000114441     0.286545991898     0.000000761566     
5.735000133514     0.291833996773     0.000000738430     
5.840000152588     0.297122001648     0.000000715294     
5.945000171661     0.302244991064     0.000000692157     
6.050000190735     0.307532995939     0.000000671335     
6.155000209808     0.312821000814     0.000000650898     
6.260000228882     0.318109005690     0.000000630847     
6.364999771118     0.323397010565     0.000000613494     
6.469999790192     0.328684985638     0.000000597299     
6.574999809265     0.333808004856     0.000000581489     
6.679999828339     0.339096009731     0.000000568379     
6.784999847412     0.344550013542     0.000000557582     
6.889999866486     0.349671989679     0.000000546399     
6.994999885559     0.354959994555     0.000000537145     
7.099999904633     0.360247999430     0.000000530590     
7.204999923706     0.365536987782     0.000000524034     
7.309999942780     0.370824992657     0.000000518636     
7.414999961853     0.375946998596     0.000000514780     
7.519999980927     0.381235003471     0.000000511695     
7.625000000000     0.386523008347     0.000000508996     
7.730000019073     0.391811996698     0.000000507454     
7.835000038147     0.397100001574     0.000000506682     
7.940000057220     0.402388006449     0.000000505140     
8.045000076294     0.407676011324     0.000000504754     
8.149999618530     0.412797987461     0.000000505911     
8.255000114441     0.418087005615     0.000000505140     
8.359999656677     0.423375010490     0.000000505526     
8.465000152588     0.428662985563     0.000000506297     
8.569999694824     0.433950990438     0.000000507839     
8.675000190735     0.439238995314     0.000000507839     
8.779999732971     0.444527000189     0.000000509767     
8.885000228882     0.449815005064     0.000000511310     
8.989999771118     0.454937994480     0.000000512081     
9.095000267029     0.460225999355     0.000000513623     
9.199999809265     0.465514004230     0.000000515937     
9.305000305176     0.470802009106     0.000000516708     
9.409999847412     0.476090013981     0.000000517479     
9.515000343323     0.481377989054     0.000000519793     
9.619999885559     0.486665993929     0.000000520950     
9.725000381470     0.491953998804     0.000000521335     
9.829999923706     0.497076988220     0.000000522878     
9.935000419617     0.502364993095     0.000000524034     
10.039999961853     0.507652997971     0.000000524034     
10.145000457764     0.512941002846     0.000000524806     
10.250000000000     0.518229007721     0.000000525962     
10.354999542236     0.523352026939     0.000000525577     
10.460000038147     0.528805017471     0.000000525962     
10.564999580383     0.533927977085     0.000000526734     
10.670000076294     0.539215981960     0.000000526734     
10.774999618530     0.544503986835     0.000000526348     
10.880000114441     0.549791991711     0.000000527119     
10.984999656677     0.555079996586     0.000000527505     
11.090000152588     0.560368001461     0.000000527505     
11.194999694824     0.565491020679     0.000000527891     
11.300000190735     0.570779025555     0.000000529047     
11.404999732971     0.576232016087     0.000000528662     
11.510000228882     0.581354975700     0.000000529047     
11.614999771118     0.586642980576     0.000000530590     
11.720000267029     0.591930985451     0.000000531747     
11.824999809265     0.597218990326     0.000000532132     
11.930000305176     0.602342009544     0.000000534060     
12.034999847412     0.607795000076     0.000000535603     
12.140000343323     0.612918019295     0.000000536374     
12.244999885559     0.618206024170     0.000000539073     
12.350000381470     0.623494029045     0.000000541772     
12.454999923706     0.628781974316     0.000000542929     
12.560000419617     0.633904993534     0.000000545628     
12.664999961853     0.639357984066     0.000000549099     
12.770000457764     0.644481003284     0.000000551027     
12.875000000000     0.649769008160     0.000000554112     
12.979999542236     0.655057013035     0.000000557968     
13.085000038147     0.660345017910     0.000000561438     
13.189999580383     0.665633022785     0.000000564908     
13.295000076294     0.670921027660     0.000000569150     
13.399999618530     0.676209986210     0.000000573392     
13.505000114441     0.681497991085     0.000000577248     
13.609999656677     0.686619997025     0.000000582261     
13.715000152588     0.691908001900     0.000000587659     
13.819999694824     0.697197020054     0.000000591901     
13.925000190735     0.702485024929     0.000000596913     
14.029999732971     0.707772970200     0.000000603083     
14.135000228882     0.713060975075     0.000000608482     
14.239999771118     0.718348979950     0.000000613494     
14.345000267029     0.723636984825     0.000000620435     
14.449999809265     0.728760004044     0.000000626990     
14.555000305176     0.734048008919     0.000000632775     
14.659999847412     0.739336013794     0.000000640101     
14.765000343323     0.744624018669     0.000000647427     
14.869999885559     0.749746978283     0.000000653983     
14.975000381470     0.755034983158     0.000000661695     
15.079999923706     0.760322988033     0.000000670178     
15.185000419617     0.765610992908     0.000000677890     
15.289999961853     0.770898997784     0.000000685988     
15.395000457764     0.776187002659     0.000000695628     
15.500000000000     0.781475007534     0.000000704497     
15.604999542236     0.786763012409     0.000000713751     
15.710000038147     0.792051017284     0.000000724162     
15.814999580383     0.797173976898     0.000000734188     
15.920000076294     0.802461981773     0.000000744214     
16.024999618530     0.807914972305     0.000000755011     
16.129999160767     0.813037991524     0.000000766579     
16.235000610352     0.818325996399     0.000000777376     
16.340000152588     0.823614001274     0.000000788558     
16.444999694824     0.828902006149     0.000000800897     
16.549999237061     0.834190011024     0.000000812851     
16.655000686646     0.839312970638     0.000000824034     
16.760000228882     0.844600975513     0.000000836373     
16.864999771118     0.849888980389     0.000000848327     
16.969999313354     0.855176985264     0.000000859509     
17.075000762939     0.860464990139     0.000000871463     
17.180000305176     0.865588009357     0.000000883416     
17.284999847412     0.870876014233     0.000000893828     
17.389999389648     0.876164019108     0.000000905010     
17.495000839233     0.881452023983     0.000000916578     
17.600000381470     0.886740028858     0.000000926990     
17.704999923706     0.892027974129     0.000000936630     
17.809999465942     0.897315979004     0.000000947812     
17.915000915527     0.902603983879     0.000000957067     
18.020000457764     0.907727003098     0.000000966707     
18.125000000000     0.913015007973     0.000000976732     
18.229999542236     0.918303012848     0.000000986372     
18.334999084473     0.923591017723     0.000000994470     
18.440000534058     0.928879022598     0.000001004110     
18.545000076294     0.934167027473     0.000001013750     
18.649999618530     0.939454972744     0.000001022619     
18.754999160767     0.944577991962     0.000001031102     
18.860000610352     0.950030982494     0.000001041128     
18.965000152588     0.955154001713     0.000001049997     
19.069999694824     0.960442006588     0.000001058480     
19.174999237061     0.965730011463     0.000001068120     
19.280000686646     0.971018016338     0.000001078146     
19.385000228882     0.976306021214     0.000001087015     
19.489999771118     0.981594979763     0.000001097426     
19.594999313354     0.986716985703     0.000001107452     
19.700000762939     0.992170989513     0.000001117092     
19.805000305176     0.997292995453     0.000001127118     
19.909999847412     1.002581000328     0.000001138686     
20.014999389648     1.007704019547     0.000001149097     
20.120000839233     1.013157963753     0.000001159894     
20.225000381470     1.018445968628     0.000001171848     
20.329999923706     1.023568034172     0.000001183801     
20.434999465942     1.029021978378     0.000001194984     
20.540000915527     1.034144997597     0.000001208094     
20.645000457764     1.039433002472     0.000001220819     
20.750000000000     1.044721007347     0.000001233158     
20.854999542236     1.049842953682     0.000001246269     
20.959999084473     1.055297017097     0.000001260922     
21.065000534058     1.060420036316     0.000001274804     
21.170000076294     1.065708041191     0.000001289456     
21.274999618530     1.070996046066     0.000001305652     
21.379999160767     1.076284050941     0.000001321076     
21.485000610352     1.081572055817     0.000001336114     
21.590000152588     1.086859941483     0.000001353467     
21.694999694824     1.091982960701     0.000001370433     
21.799999237061     1.097270965576     0.000001387400     
21.905000686646     1.102558970451     0.000001405523     
22.010000228882     1.107846975327     0.000001425189     
22.114999771118     1.113134980202     0.000001443312     
22.219999313354     1.118422985077     0.000001462978     
22.325000762939     1.123710989952     0.000001484186     
22.430000305176     1.128834009171     0.000001505009     
22.534999847412     1.134122014046     0.000001526217     
22.639999389648     1.139410018921     0.000001549353     
22.745000839233     1.144698023796     0.000001572875     
22.850000381470     1.149986028671     0.000001596011     
22.954999923706     1.155109047890     0.000001621075     
23.059999465942     1.160562038422     0.000001646910     
23.165000915527     1.165685057640     0.000001672746     
23.270000457764     1.171138048172     0.000001700124     
23.375000000000     1.176260948181     0.000001728658     
23.479999542236     1.181548953056     0.000001757964     
23.584999084473     1.186671972275     0.000001787656     
23.690000534058     1.191959977150     0.000001819275     
23.795000076294     1.197247982025     0.000001851666     
23.899999618530     1.196917057037     0.000001776859     
24.004999160767     1.191794991493     0.000001652309     
24.110000610352     1.186506032944     0.000001542026     
24.215000152588     1.181218028069     0.000001440998     
24.319999694824     1.175930023193     0.000001350382     
24.424999237061     1.170642018318     0.000001268248     
24.530000686646     1.165354013443     0.000001192284     
24.635000228882     1.160066008568     0.000001122105     
24.739999771118     1.154942989349     0.000001058866     
24.844999313354     1.149654984474     0.000000999097     
24.950000762939     1.144366979599     0.000000943956     
25.055000305176     1.139078974724     0.000000893442     
25.159999847412     1.133790969849     0.000000846784     
25.264999389648     1.128667950630     0.000000802054     
25.370000839233     1.123379945755     0.000000761566     
25.475000381470     1.118091940880     0.000000723777     
25.579999923706     1.112804055214     0.000000687530     
25.684999465942     1.107516050339     0.000000653983     
25.790000915527     1.102228045464     0.000000623906     
25.895000457764     1.097105026245     0.000000594214     
26.000000000000     1.091817021370     0.000000566451     
26.104999542236     1.086529016495     0.000000541001     
26.209999084473     1.081241011620     0.000000517094     
26.315000534058     1.075953006744     0.000000493186     
26.420000076294     1.070829987526     0.000000472364     
26.524999618530     1.065541982651     0.000000452312     
26.629999160767     1.060253977776     0.000000432647     
26.735000610352     1.054965972900     0.000000414523     
26.840000152588     1.049677968025     0.000000397942     
26.944999694824     1.044389963150     0.000000381361     
27.049999237061     1.039101958275     0.000000365552     
27.155000686646     1.033813953400     0.000000351284     
27.260000228882     1.028691053391     0.000000338174     
27.364999771118     1.023403048515     0.000000323907     
27.440000534058     1.015305995941     0.000000312943     
27.545000076294     1.010182976723     0.000000301377     
27.649999618530     1.004894971848     0.000000291416     
27.754999160767     0.999607026577     0.000000280441     
27.860000610352     0.994484007359     0.000000269931     
27.965000152588     0.989196002483     0.000000261109     
28.069999694824     0.983743011951     0.000000252836     
28.174999237061     0.978619992733     0.000000243170     
28.280000686646     0.973331987858     0.000000235361     
28.385000228882     0.968043982983     0.000000228945     
28.489999771118     0.962755978107     0.000000220588     
28.594999313354     0.957467973232     0.000000212652     
28.700000762939     0.952345013618     0.000000207165     
28.805000305176     0.946892023087     0.000000198977     
28.909999847412     0.941769003868     0.000000190619     
29.014999389648     0.936645984650     0.000000183401     
29.120000839233     0.931192994118     0.000000178589     
29.225000381470     0.926069974899     0.000000172849     
29.329999923706     0.920616984367     0.000000164238     
29.434999465942     0.915494024754     0.000000158624     
29.540000915527     0.910206019878     0.000000152504     
29.645000457764     0.904918015003     0.000000149676     
29.750000000000     0.899630010128     0.000000146679     
29.854999542236     0.894342005253     0.000000140010     
29.959999084473     0.889218986034     0.000000133805     
30.065000534058     0.883930981159     0.000000130428     
30.170000076294     0.878642976284     0.000000128191     
30.274999618530     0.873354971409     0.000000124265     
30.379999160767     0.868067026138     0.000000120678     
30.485000610352     0.862779021263     0.000000116414     
30.590000152588     0.857491016388     0.000000111560     
30.694999694824     0.852203011513     0.000000107761     
30.799999237061     0.847079992294     0.000000105018     
30.905000686646     0.841791987419     0.000000100966     
31.010000228882     0.836337983608     0.000000097125     
31.114999771118     0.831215977669     0.000000094339     
31.219999313354     0.826093018055     0.000000090666     
31.325000762939     0.820639014244     0.000000086741     
31.430000305176     0.815517008305     0.000000084208     
31.534999847412     0.810229003429     0.000000080958     
31.639999389648     0.804940998554     0.000000077244     
31.745000839233     0.799651980400     0.000000074542     
31.850000381470     0.794363975525     0.000000072179     
31.954999923706     0.789075970650     0.000000068211     
32.060001373291     0.783954024315     0.000000065087     
32.165000915527     0.778500020504     0.000000063104     
32.270000457764     0.773377001286     0.000000060107     
32.375000000000     0.768088996410     0.000000056730     
32.479999542236     0.762800991535     0.000000054535     
32.584999084473     0.757678985596     0.000000051622     
32.689998626709     0.752390980721     0.000000048752     
32.794998168945     0.747102022171     0.000000046473     
32.900001525879     0.741814017296     0.000000044784     
33.005001068115     0.736526012421     0.000000041197     
33.110000610352     0.731238007545     0.000000038706     
33.215000152588     0.725950002670     0.000000036891     
33.319999694824     0.720826983452     0.000000032713     
33.424999237061     0.715538978577     0.000000029673     
33.529998779297     0.710250973701     0.000000028365     
33.634998321533     0.704963028431     0.000000025832     
33.705001831055     0.696700990200     0.000000022362     
33.810001373291     0.691412985325     0.000000019416     
33.915000915527     0.686124980450     0.000000017449     
34.020000457764     0.681002020836     0.000000015287     
34.125000000000     0.675714015961     0.000000012057     
34.229999542236     0.670426011086     0.000000009629     
34.334999084473     0.665302991867     0.000000007759     
34.439998626709     0.660014986992     0.000000004609     
34.544998168945     0.654726982117     0.000000001728     
34.650001525879     0.649438977242     -0.000000000134     
34.755001068115     0.644316017628     -0.000000002915     
34.860000610352     0.639028012753     -0.000000006180     
34.965000152588     0.633740007877     -0.000000008200     
35.069999694824     0.628452003002     -0.000000010805     
35.174999237061     0.623328983784     -0.000000014250     
35.279998779297     0.617875993252     -0.000000016697     
35.384998321533     0.612752974033     -0.000000019055     
35.490001678467     0.607465028763     -0.000000022704     
35.595001220703     0.602177023888     -0.000000025646     
35.700000762939     0.596889019012     -0.000000027924     
35.805000305176     0.591765999794     -0.000000031150     
