
Cycle 1
Physical Cycle 1
Step 1

Time (s),          Potential (V),         Current (A)
0.104999996722     0.001654000022     -0.000002058437     
0.209999993443     0.006945000030     -0.000001925020     
0.314999997616     0.012400999665     -0.000001806850     
0.419999986887     0.017692999914     -0.000001700116     
0.449999988079     0.027778999880     -0.000001597032     
0.555000007153     0.032905001193     -0.000001512574     
0.660000026226     0.038196001202     -0.000001433490     
0.764999985695     0.043653000146     -0.000001359781     
0.870000004768     0.048778001219     -0.000001291446     
0.975000023842     0.054069999605     -0.000001226951     
1.080000042915     0.059195000678     -0.000001164759     
1.184999942780     0.064652003348     -0.000001106406     
1.289999961853     0.069778002799     -0.000001051891     
1.394999980927     0.075069002807     -0.000001000449     
1.500000000000     0.080360002816     -0.000000951309     
1.605000019073     0.085652001202     -0.000000904473     
1.710000038147     0.090777002275     -0.000000859173     
1.815000057220     0.096069000661     -0.000000815792     
1.919999957085     0.101360000670     -0.000000775482     
2.025000095367     0.106651000679     -0.000000737476     
2.130000114441     0.111942000687     -0.000000699853     
2.234999895096     0.117233999074     -0.000000664150     
2.339999914169     0.122359000146     -0.000000629983     
2.444999933243     0.127651005983     -0.000000596200     
2.549999952316     0.132942005992     -0.000000564720     
2.654999971390     0.138233006001     -0.000000535159     
2.759999990463     0.143524006009     -0.000000506751     
2.865000009537     0.148815006018     -0.000000479110     
2.970000028610     0.153941005468     -0.000000452620     
3.075000047684     0.159233003855     -0.000000427283     
3.180000066757     0.164524003863     -0.000000402329     
3.285000085831     0.169815003872     -0.000000378527     
3.390000104904     0.175106003881     -0.000000358181     
3.494999885559     0.180397003889     -0.000000339753     
3.599999904633     0.185523003340     -0.000000317487     
3.704999923706     0.190814003348     -0.000000297140     
3.785000085831     0.198586001992     -0.000000277357     
3.890000104904     0.203712001443     -0.000000259144     
3.994999885559     0.209003001451     -0.000000242399     
4.099999904633     0.214294001460     -0.000000225487     
4.204999923706     0.219585001469     -0.000000209413     
4.309999942780     0.224876999855     -0.000000196068     
4.414999961853     0.230002999306     -0.000000182765     
4.519999980927     0.235293999314     -0.000000169629     
4.625000000000     0.240584999323     -0.000000157375     
4.730000019073     0.245875999331     -0.000000145456     
4.835000038147     0.251002013683     -0.000000132405     
4.940000057220     0.256292998791     -0.000000120444     
5.045000076294     0.261750012636     -0.000000110582     
5.150000095367     0.266876012087     -0.000000100468     
5.255000114441     0.272166997194     -0.000000090144     
5.360000133514     0.277292996645     -0.000000079611     
5.465000152588     0.282584011555     -0.000000070252     
5.570000171661     0.287874996662     -0.000000061061     
5.675000190735     0.293166011572     -0.000000052248     
5.780000209808     0.298458009958     -0.000000044359     
5.885000228882     0.303748995066     -0.000000035798     
5.989999771118     0.308874994516     -0.000000026061     
6.094999790192     0.314166009426     -0.000000017038     
6.199999809265     0.319456994534     -0.000000008519     
6.304999828339     0.324748009443     0.000000000629     
6.394999980927     0.331692993641     0.000000011566     
6.500000000000     0.336818993092     0.000000021339     
6.605000019073     0.342110008001     0.000000031280     
6.710000038147     0.347236007452     0.000000041427     
6.815000057220     0.352362006903     0.000000052909     
6.920000076294     0.357652992010     0.000000064406     
7.025000095367     0.362778991461     0.000000075907     
7.070000171661     0.372534990311     0.000000103490     
7.175000190735     0.377826005220     0.000000116877     
7.280000209808     0.383116990328     0.000000130810     
7.385000228882     0.388242989779     0.000000145121     
7.489999771118     0.393534004688     0.000000160061     
7.594999790192     0.398824989796     0.000000175127     
7.699999809265     0.404116988182     0.000000191619     
7.804999828339     0.409408003092     0.000000208784     
7.909999847412     0.414698988199     0.000000225151     
8.015000343323     0.419824987650     0.000000241560     
8.119999885559     0.425116002560     0.000000258934     
8.225000381470     0.430406987667     0.000000277022     
8.329999923706     0.435532987118     0.000000295025     
8.435000419617     0.440990000963     0.000000313784     
8.539999961853     0.446116000414     0.000000332795     
8.645000457764     0.451406985521     0.000000350883     
8.750000000000     0.456698000431     0.000000369012     
8.854999542236     0.461823999882     0.000000388653     
8.960000038147     0.467115014791     0.000000409090     
9.064999580383     0.472405999899     0.000000428605     
9.170000076294     0.477697998285     0.000000448329     
9.274999618530     0.482989013195     0.000000468095     
9.380000114441     0.488115012646     0.000000488114     
9.484999656677     0.493405997753     0.000000508216     
9.590000152588     0.498697012663     0.000000529786     
9.694999694824     0.503822982311     0.000000550896     
9.800000190735     0.509280025959     0.000000571207     
9.904999732971     0.514405012131     0.000000592401     
10.010000228882     0.519697010517     0.000000613090     
10.114999771118     0.524987995625     0.000000634241     
10.220000267029     0.530113995075     0.000000656232     
10.324999809265     0.535404980183     0.000000678600     
10.430000305176     0.540696024895     0.000000699835     
10.534999847412     0.545822024345     0.000000720650     
10.640000343323     0.551113009453     0.000000742599     
10.744999885559     0.556403994560     0.000000764631     
10.850000381470     0.561695992947     0.000000786580     
10.954999923706     0.566986978054     0.000000808738     
11.060000419617     0.572112977505     0.000000830813     
11.164999961853     0.577404022217     0.000000852048     
11.270000457764     0.582695007324     0.000000873199     
11.375000000000     0.587985992432     0.000000895903     
11.479999542236     0.593111991882     0.000000918439     
11.585000038147     0.598402976990     0.000000940136     
11.689999580383     0.603694975376     0.000000962252     
11.795000076294     0.608986020088     0.000000983739     
11.899999618530     0.614112019539     0.000001005310     
12.005000114441     0.619403004646     0.000001027091     
12.090000152588     0.627340018749     0.000001074158     
12.194999694824     0.632631003857     0.000001094505     
12.300000190735     0.637921988964     0.000001115619     
12.404999732971     0.643047988415     0.000001136350     
12.510000228882     0.648338973522     0.000001158232     
12.614999771118     0.653630971909     0.000001178963     
12.720000267029     0.658922016621     0.000001200462     
12.824999809265     0.664213001728     0.000001221576     
12.930000305176     0.669503986835     0.000001241539     
13.034999847412     0.674629986286     0.000001261886     
13.140000343323     0.679920971394     0.000001282617     
13.244999885559     0.685212016106     0.000001303347     
13.350000381470     0.690504014492     0.000001322542     
13.454999923706     0.695794999599     0.000001342121     
13.560000419617     0.701085984707     0.000001361316     
13.664999961853     0.706377029419     0.000001379360     
13.770000457764     0.711669027805     0.000001397787     
13.875000000000     0.716960012913     0.000001417366     
13.979999542236     0.722250998020     0.000001436177     
14.085000038147     0.727376997471     0.000001453069     
14.189999580383     0.732667982578     0.000001470729     
14.295000076294     0.737959027290     0.000001488004     
14.399999618530     0.743250012398     0.000001506048     
14.505000114441     0.748542010784     0.000001523323     
14.609999656677     0.753668010235     0.000001540599     
14.715000152588     0.758958995342     0.000001556723     
14.819999694824     0.764249980450     0.000001572846     
14.925000190735     0.769541025162     0.000001588970     
15.029999732971     0.774832010269     0.000001604710     
15.135000228882     0.780124008656     0.000001620834     
15.239999771118     0.785414993763     0.000001637342     
15.345000267029     0.790540993214     0.000001653082     
15.449999809265     0.795831978321     0.000001667286     
15.555000305176     0.801123023033     0.000001681875     
15.659999847412     0.806414008141     0.000001697999     
15.765000343323     0.811540007591     0.000001713355     
15.869999885559     0.816830992699     0.000001727943     
15.975000381470     0.822122991085     0.000001742531     
16.079999923706     0.827413976192     0.000001757503     
16.184999465942     0.832705020905     0.000001771324     
16.290000915527     0.837996006012     0.000001785528     
16.395000457764     0.843122005463     0.000001801652     
16.500000000000     0.848412990570     0.000001817008     
16.604999542236     0.853704988956     0.000001831596     
16.709999084473     0.858995974064     0.000001846185     
16.815000534058     0.864287018776     0.000001861925     
16.920000076294     0.869578003883     0.000001877281     
17.024999618530     0.874868988991     0.000001893405     
17.129999160767     0.879994988441     0.000001910296     
17.235000610352     0.885451972485     0.000001926036     
17.340000152588     0.890577971935     0.000001942160     
17.444999694824     0.895869016647     0.000001959436     
17.549999237061     0.901160001755     0.000001976327     
17.655000686646     0.906450986862     0.000001994371     
17.760000228882     0.911742985249     0.000002012414     
17.864999771118     0.916868984699     0.000002030074     
17.969999313354     0.922160029411     0.000002046198     
18.075000762939     0.927451014519     0.000002063089     
18.180000305176     0.932741999626     0.000002081901     
